DV_ESC,2006,3,283.28
DV_ESC,2006,4,288.09
DV_ESC,2007,1,290.77
DV_ESC,2007,2,293.24
DV_ESC,2007,3,293.43
DV_ESC,2007,4,296.09
DV_ESC,2008,1,297.38
DV_ESC,2008,2,296.25
DV_ESC,2008,3,292.22
DV_ESC,2008,4,293.92
DV_ESC,2009,1,296.14
DV_ESC,2009,2,292.99
DV_ESC,2009,3,287.19
DV_ESC,2009,4,285.66
DV_ESC,2010,1,282.64
DV_ESC,2010,2,280.36
DV_ESC,2010,3,284.03
DV_ESC,2010,4,282.31
DV_ESC,2011,1,276.16
DV_ESC,2011,2,273.19
DV_ESC,2011,3,276.04
DV_ESC,2011,4,277.21
DV_ESC,2012,1,275.16
DV_ESC,2012,2,273.99
DV_ESC,2012,3,276.29
DV_ESC,2012,4,276.75
DV_ESC,2013,1,276.04
DV_ESC,2013,2,277.24
DV_ESC,2013,3,277.30
DV_ESC,2013,4,277.20
DV_ESC,2014,1,278.92
DV_ESC,2014,2,282.24
DV_ESC,2014,3,284.54
DV_ESC,2014,4,287.45
DV_ESC,2015,1,289.96
DV_ESC,2015,2,292.76
DV_ESC,2015,3,296.19
DV_ESC,2015,4,298.45
DV_ESC,2016,1,300.96
DV_ESC,2016,2,305.76
DV_ESC,2016,3,310.28
DV_ESC,2016,4,313.03
DV_ESC,2017,1,315.35
DV_ESC,2017,2,321.93
DV_ESC,2017,3,326.96
DV_ESC,2017,4,329.70
DV_ESC,2018,1,332.98
DV_MA,1975,1,71.72
DV_MA,1975,2,69.36
DV_MA,1975,3,71.84
DV_MA,1975,4,72.55
DV_MA,1976,1,70.43
DV_MA,1976,2,72.66
DV_MA,1976,3,73.80
DV_MA,1976,4,71.62
DV_MA,1977,1,73.42
DV_MA,1977,2,77.86
DV_MA,1977,3,78.13
DV_MA,1977,4,80.50
DV_MA,1978,1,80.55
DV_MA,1978,2,83.97
DV_MA,1978,3,82.86
DV_MA,1978,4,84.37
DV_MA,1979,1,91.98
DV_MA,1979,2,94.15
DV_MA,1979,3,94.55
DV_MA,1979,4,97.63
DV_MA,1980,1,100.00
DV_MA,1980,2,101.82
DV_MA,1980,3,106.70
DV_MA,1980,4,106.13
DV_MA,1981,1,106.77
DV_MA,1981,2,106.44
DV_MA,1981,3,109.99
DV_MA,1981,4,108.50
DV_MA,1982,1,116.29
DV_MA,1982,2,118.89
DV_MA,1982,3,114.72
DV_MA,1982,4,115.90
DV_MA,1983,1,117.42
DV_MA,1983,2,120.35
DV_MA,1983,3,124.21
DV_MA,1983,4,128.47
DV_MA,1984,1,130.62
DV_MA,1984,2,135.39
DV_MA,1984,3,139.27
DV_MA,1984,4,142.88
DV_MA,1985,1,146.81
DV_MA,1985,2,152.54
DV_MA,1985,3,157.47
DV_MA,1985,4,162.28
DV_MA,1986,1,167.78
DV_MA,1986,2,175.08
DV_MA,1986,3,182.98
DV_MA,1986,4,190.71
DV_MA,1987,1,198.43
DV_MA,1987,2,206.57
DV_MA,1987,3,216.02
DV_MA,1987,4,221.11
DV_MA,1988,1,226.05
DV_MA,1988,2,231.91
DV_MA,1988,3,234.90
DV_MA,1988,4,235.86
DV_MA,1989,1,236.73
DV_MA,1989,2,237.11
DV_MA,1989,3,240.26
DV_MA,1989,4,241.84
DV_MA,1990,1,241.26
DV_MA,1990,2,239.11
DV_MA,1990,3,238.04
DV_MA,1990,4,235.80
DV_MA,1991,1,236.18
DV_MA,1991,2,237.05
DV_MA,1991,3,236.55
DV_MA,1991,4,239.47
DV_MA,1992,1,242.16
DV_MA,1992,2,240.26
DV_MA,1992,3,242.58
DV_MA,1992,4,244.19
DV_MA,1993,1,242.23
DV_MA,1993,2,245.49
DV_MA,1993,3,245.64
DV_MA,1993,4,247.21
DV_MA,1994,1,246.20
